workflow,inputsize,task,machine,time,memory,wchar,taskinputsize
chipseq,4807293396,trimgalore,c2,220952,3016290304,20598734862,4807293396
chipseq,4807293396,trimgalore,local,275099,2954379264,20598738769,4807293396
chipseq,4807293396,trimgalore,n1,331973,2964987904,20598734868,4807293396
chipseq,4807293396,trimgalore,n2,260326,3067981824,20598734864,4807293396
chipseq,5058052541,bigwig,asok01,133966,2013626368,1175749852,295486325
chipseq,5058052541,bigwig,asok02,142539,2013548544,1175749851,295486325
chipseq,5058052541,bigwig,c2,61686,2013138944,1175749845,295486325
chipseq,5058052541,bigwig,n1,92000,2013515776,1175749835,295486325
chipseq,5058052541,bigwig,n2,69154,2013233152,1175749835,295486325
chipseq,5058052541,bwa_mem,asok01,1398196,9642422272,8953580002,5016728573
chipseq,5058052541,bwa_mem,asok02,1394047,9637007360,8953579998,5016728573
chipseq,5058052541,bwa_mem,c2,799734,9613205504,8953579990,5016728573
chipseq,5058052541,bwa_mem,n1,1090493,9622196224,8953579978,5016728573
chipseq,5058052541,bwa_mem,n2,913317,9618460672,8953579978,5016728573
chipseq,5058052541,fastqc,asok01,215538,1086550016,1885962,5058052541
chipseq,5058052541,fastqc,asok02,216555,1042132992,1885961,5058052541
chipseq,5058052541,fastqc,c2,107319,1084923904,1885944,5058052541
chipseq,5058052541,fastqc,n1,270564,1043673088,1885928,5058052541
chipseq,5058052541,fastqc,n2,260415,1042137088,1885929,5058052541
chipseq,5058052541,macs2,asok01,301571,801746944,2162198231,1184418024
chipseq,5058052541,macs2,asok02,313507,787173376,2162198217,1184418024
chipseq,5058052541,macs2,c2,158675,800899072,2162198208,1184418024
chipseq,5058052541,macs2,n1,335163,787668992,2162198197,1184418024
chipseq,5058052541,macs2,n2,178025,801820672,2162198198,1184418024
chipseq,5058052541,macs2_annotate,asok01,168746,1458937856,237242712,3304939512
chipseq,5058052541,macs2_annotate,asok02,170153,1458950144,237243172,3304939512
chipseq,5058052541,macs2_annotate,c2,72568,1459724288,237242497,3304939512
chipseq,5058052541,macs2_annotate,n1,139671,1459843072,237243029,3304939512
chipseq,5058052541,macs2_annotate,n2,80800,1445879808,237242815,3304939512
chipseq,5058052541,merged_bam,asok01,867493,8711839744,1246956199,1219589547
chipseq,5058052541,merged_bam,asok02,879835,8718774272,1246956186,1219589547
chipseq,5058052541,merged_bam,c2,376410,8714084352,1246956177,1219589547
chipseq,5058052541,merged_bam,n1,520103,8731865088,1246956180,1219589547
chipseq,5058052541,merged_bam,n2,420613,8716931072,1246956182,1219589547
chipseq,5058052541,merged_bam_filter,asok01,126950,20660224,596289700,1246269563
chipseq,5058052541,merged_bam_filter,asok02,126184,22200320,596289699,1246269563
chipseq,5058052541,merged_bam_filter,c2,74592,13869056,596289693,1246269563
chipseq,5058052541,merged_bam_filter,n1,117941,20230144,596289682,1246269563
chipseq,5058052541,merged_bam_filter,n2,83497,14016512,596289684,1246269563
chipseq,5058052541,phantompeakqualtools,asok01,186375,396873728,1925102248,295486954
chipseq,5058052541,phantompeakqualtools,asok02,189927,396718080,1925102248,295486954
chipseq,5058052541,phantompeakqualtools,c2,83895,394260480,1925102251,295486954
chipseq,5058052541,phantompeakqualtools,n1,121926,394260480,1925102241,295486954
chipseq,5058052541,phantompeakqualtools,n2,90297,394231808,1925102242,295486954
chipseq,5058052541,picard_metrics,asok01,63528,950947840,686279,3453093600
chipseq,5058052541,picard_metrics,asok02,68415,966787072,686274,3453093600
chipseq,5058052541,picard_metrics,c2,30948,954449920,686120,3453093600
chipseq,5058052541,picard_metrics,n1,45881,1069723648,686105,3453093600
chipseq,5058052541,picard_metrics,n2,40779,1077370880,686110,3453093600
chipseq,5058052541,plotfingerprint,asok01,230457,1337622528,16147122,1184417184
chipseq,5058052541,plotfingerprint,asok02,228910,1337655296,16147030,1184417184
chipseq,5058052541,plotfingerprint,c2,139512,1336885248,16146983,1184417184
chipseq,5058052541,plotfingerprint,n1,195048,1340997632,16147065,1184417184
chipseq,5058052541,plotfingerprint,n2,143544,1338613760,16147077,1184417184
chipseq,5058052541,plotprofile,asok01,708096,2317455360,664764062,62701792
chipseq,5058052541,plotprofile,asok02,716033,2237296640,664755386,62701792
chipseq,5058052541,plotprofile,c2,380743,2185568256,664781600,62701792
chipseq,5058052541,plotprofile,n1,691319,2157899776,664773687,62701792
chipseq,5058052541,plotprofile,n2,437510,2175213568,664770505,62701792
chipseq,5058052541,preseq,asok01,349396,11567104,463087,1246259565
chipseq,5058052541,preseq,asok02,351798,17408000,463098,1246259565
chipseq,5058052541,preseq,c2,167643,14450688,462960,1246259565
chipseq,5058052541,preseq,n1,277411,10235904,462948,1246259565
chipseq,5058052541,preseq,n2,187124,19304448,462950,1246259565
chipseq,5058052541,sort_bam,asok01,203356,5759668224,2255619770,1889340888
chipseq,5058052541,sort_bam,asok02,196974,5759389696,2255619754,1889340888
chipseq,5058052541,sort_bam,c2,97107,5759172608,2255619749,1889340888
chipseq,5058052541,sort_bam,n1,147662,5759475712,2255619751,1889340888
chipseq,5058052541,sort_bam,n2,109359,5759524864,2255619753,1889340888
chipseq,5058052541,trimgalore,asok01,408235,3328184320,21668036837,5058052541
chipseq,5058052541,trimgalore,asok02,420173,3330813952,21668036814,5058052541
chipseq,5058052541,trimgalore,c2,248202,3519377408,21668036842,5058052541
chipseq,5058052541,trimgalore,n1,353945,3336454144,21668036839,5058052541
chipseq,5058052541,trimgalore,n2,270972,3508989952,21668036823,5058052541
chipseq,32978181418,bigwig,asok01,1786783,2016780288,25222832037,3864323251
chipseq,32978181418,bigwig,asok02,1762852,2016768000,25222832024,3864323251
chipseq,32978181418,bigwig,c2,782519,2015649792,25222832017,3864323251
chipseq,32978181418,bigwig,local,1018233,2016550912,25222832026,3864323251
chipseq,32978181418,bigwig,n1,1082030,2016346112,25222832031,3864323251
chipseq,32978181418,bigwig,n2,892453,2016641024,25222832034,3864323251
chipseq,32978181418,bwa_mem,asok01,8392209,9325637632,55747534704,31578852210
chipseq,32978181418,bwa_mem,asok02,8388920,9329078272,55747534718,31578852210
chipseq,32978181418,bwa_mem,c2,5115989,9326989312,55747534698,31578852210
chipseq,32978181418,bwa_mem,local,5486289,9322647552,55747534722,31578852210
chipseq,32978181418,bwa_mem,n1,6838246,9325768704,55747534713,31578852210
chipseq,32978181418,bwa_mem,n2,5465252,9316454400,55747534714,31578852210
chipseq,32978181418,fastqc,asok01,1361699,1038020608,1873856,32978181418
chipseq,32978181418,fastqc,asok02,1373082,1041186816,1873854,32978181418
chipseq,32978181418,fastqc,c2,598362,1037647872,1869924,32978181418
chipseq,32978181418,fastqc,local,665408,1037496320,1873845,32978181418
chipseq,32978181418,fastqc,n1,788534,1035862016,1869936,32978181418
chipseq,32978181418,fastqc,n2,663425,1036976128,1869926,32978181418
chipseq,32978181418,macs2,asok01,3116958,4956614656,18781359633,10846094458
chipseq,32978181418,macs2,asok02,2664105,4956549120,18781359633,10846094458
chipseq,32978181418,macs2,c2,1419676,4950138880,18781356885,10846094458
chipseq,32978181418,macs2,local,2328379,4957224960,18781359622,10846094458
chipseq,32978181418,macs2,n1,1850454,4956291072,18781356906,10846094458
chipseq,32978181418,macs2,n2,1672857,4952559616,18781356900,10846094458
chipseq,32978181418,macs2_annotate,asok01,161926,1344782336,210405112,3300616140
chipseq,32978181418,macs2_annotate,asok02,160002,1344851968,210405132,3300616140
chipseq,32978181418,macs2_annotate,c2,73444,1344376832,210405269,3300616140
chipseq,32978181418,macs2_annotate,local,103666,1344303104,210405210,3300616140
chipseq,32978181418,macs2_annotate,n1,90494,1344323584,210405156,3300616140
chipseq,32978181418,macs2_annotate,n2,76758,1330184192,210405189,3300616140
chipseq,32978181418,merged_bam,asok01,5455680,7265513472,10456425036,8365922451
chipseq,32978181418,merged_bam,asok02,5570354,7254069248,10456425022,8365922451
chipseq,32978181418,merged_bam,c2,2483675,7098195968,10456425004,8365922451
chipseq,32978181418,merged_bam,local,3047527,7177003008,10456425027,8365922451
chipseq,32978181418,merged_bam,n1,3076338,7085473792,10456425020,8365922451
chipseq,32978181418,merged_bam,n2,2704887,7032946688,10456425005,8365922451
chipseq,32978181418,merged_bam_filter,asok01,1694081,16867328,7828981043,8507561433
chipseq,32978181418,merged_bam_filter,asok02,1676288,22618112,7828981042,8507561433
chipseq,32978181418,merged_bam_filter,c2,978717,14184448,7828981037,8507561433
chipseq,32978181418,merged_bam_filter,local,1231180,14290944,7828981051,8507561433
chipseq,32978181418,merged_bam_filter,n1,1300617,22560768,7828981026,8507561433
chipseq,32978181418,merged_bam_filter,n2,1072915,16748544,7828981041,8507561433
chipseq,32978181418,phantompeakqualtools,asok01,3691876,3820408832,26453959436,3864323878
chipseq,32978181418,phantompeakqualtools,asok02,3460417,3820494848,26453959434,3864323878
chipseq,32978181418,phantompeakqualtools,c2,1519701,3830243328,26453959439,3864323878
chipseq,32978181418,phantompeakqualtools,local,1906970,3820990464,26453959443,3864323878
chipseq,32978181418,phantompeakqualtools,n1,1932365,3828502528,26453959437,3864323878
chipseq,32978181418,phantompeakqualtools,n2,1652355,3829747712,26453959442,3864323878
chipseq,32978181418,picard_metrics,asok01,572149,1216372736,698963,7021930524
chipseq,32978181418,picard_metrics,asok02,593926,1224531968,698951,7021930524
chipseq,32978181418,picard_metrics,c2,273173,1237139456,699050,7021930524
chipseq,32978181418,picard_metrics,local,308422,1226252288,699083,7021930524
chipseq,32978181418,picard_metrics,n1,317791,1229500416,699049,7021930524
chipseq,32978181418,picard_metrics,n2,312717,1223602176,699052,7021930524
chipseq,32978181418,plotfingerprint,asok01,704553,1575796736,71572461,10846093618
chipseq,32978181418,plotfingerprint,asok02,457086,1562038272,71572457,10846093618
chipseq,32978181418,plotfingerprint,c2,249703,1557843968,71564648,10846093618
chipseq,32978181418,plotfingerprint,local,423448,1578188800,71572455,10846093618
chipseq,32978181418,plotfingerprint,n1,353679,1559175168,71564692,10846093618
chipseq,32978181418,plotfingerprint,n2,279695,1560334336,71564779,10846093618
chipseq,32978181418,plotprofile,asok01,729722,2219139072,857016352,756892054
chipseq,32978181418,plotprofile,asok02,721744,2258092032,857008308,756892054
chipseq,32978181418,plotprofile,c2,398917,2210013184,857022521,756892054
chipseq,32978181418,plotprofile,local,696819,2229583872,857012234,756892054
chipseq,32978181418,plotprofile,n1,543532,2267910144,857028319,756892054
chipseq,32978181418,plotprofile,n2,444325,2208444416,857022105,756892054
chipseq,32978181418,preseq,asok01,3233122,20754432,510223,8507551435
chipseq,32978181418,preseq,asok02,3142692,19714048,510232,8507551435
chipseq,32978181418,preseq,c2,1239835,20402176,510218,8507551435
chipseq,32978181418,preseq,local,1780775,20951040,510225,8507551435
chipseq,32978181418,preseq,n1,1610524,19660800,510231,8507551435
chipseq,32978181418,preseq,n2,1359486,18874368,510233,8507551435
chipseq,32978181418,sort_bam,asok01,2201704,5759045632,18970637461,11507734634
chipseq,32978181418,sort_bam,asok02,1708997,5759094784,18970637461,11507734634
chipseq,32978181418,sort_bam,c2,825719,5758808064,18970637456,11507734634
chipseq,32978181418,sort_bam,local,1195522,5758885888,18970637465,11507734634
chipseq,32978181418,sort_bam,n1,959999,5759164416,18970637457,11507734634
chipseq,32978181418,sort_bam,n2,883779,5758988288,18970637457,11507734634
chipseq,32978181418,trimgalore,asok01,2555239,4319809536,137207358887,32978181418
chipseq,32978181418,trimgalore,asok02,2480857,4286902272,137207358861,32978181418
chipseq,32978181418,trimgalore,c2,1538207,4311732224,137207354944,32978181418
chipseq,32978181418,trimgalore,local,1766271,4295307264,137207358893,32978181418
chipseq,32978181418,trimgalore,n1,1975234,4320919552,137207354956,32978181418
chipseq,32978181418,trimgalore,n2,1638274,4314480640,137207354971,32978181418
chipseq,41366257414,bigwig,asok01,3214500,2019139584,42949530405,6981771510
chipseq,41366257414,bigwig,asok02,3023591,2019082240,42949530400,6981771510
chipseq,41366257414,bigwig,c2,1320428,2018979840,42949530395,6981771510
chipseq,41366257414,bigwig,local,1842266,2018717696,42949530391,6981771510
chipseq,41366257414,bigwig,n1,1815174,2018607104,42949530399,6981771510
chipseq,41366257414,bigwig,n2,1515296,2018566144,42949530399,6981771510
chipseq,41366257414,bwa_mem,asok01,10145650,9277718528,69202109399,38708045419
chipseq,41366257414,bwa_mem,asok02,10142779,9286750208,69202109399,38708045419
chipseq,41366257414,bwa_mem,c2,5979153,9267761152,69202109393,38708045419
chipseq,41366257414,bwa_mem,local,6634477,9271529472,69202109401,38708045419
chipseq,41366257414,bwa_mem,n1,7987913,9276354560,69202109392,38708045419
chipseq,41366257414,bwa_mem,n2,6521209,9272520704,69202109394,38708045419
chipseq,41366257414,fastqc,asok01,1720967,1036087296,1875795,41366257414
chipseq,41366257414,fastqc,asok02,1730722,1034498048,1875796,41366257414
chipseq,41366257414,fastqc,c2,786626,1038307328,1871892,41366257414
chipseq,41366257414,fastqc,local,816536,1033555968,1875799,41366257414
chipseq,41366257414,fastqc,n1,992528,1033576448,1871893,41366257414
chipseq,41366257414,fastqc,n2,851716,1035186176,1871894,41366257414
chipseq,41366257414,merged_bam,asok01,7059120,7430434816,14122513094,11391838127
chipseq,41366257414,merged_bam,asok02,7131154,7045140480,14122513089,11391838127
chipseq,41366257414,merged_bam,c2,3167084,7154556928,14122513073,11391838127
chipseq,41366257414,merged_bam,local,3907462,7209795584,14122513096,11391838127
chipseq,41366257414,merged_bam,n1,3919073,7105961984,14122513074,11391838127
chipseq,41366257414,merged_bam,n2,3565205,7111655424,14122513074,11391838127
chipseq,41366257414,merged_bam_filter,asok01,2916175,21819392,14118487469,11542672983
chipseq,41366257414,merged_bam_filter,asok02,2902015,24215552,14118487453,11542672983
chipseq,41366257414,merged_bam_filter,c2,1675295,16920576,14118487463,11542672983
chipseq,41366257414,merged_bam_filter,local,2037037,22884352,14118487471,11542672983
chipseq,41366257414,merged_bam_filter,n1,2260188,17481728,14118487461,11542672983
